"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004943","Bricket Wood & Chiswell Green","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","30","23.9125","35.117","21.2103","38.7203","<div class=""no-data"">-</div>","250","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004957","Leavesden & Garston Manor","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","29.8851","25.6774","34.2623","23.4959","36.9606","<div class=""no-data"">-</div>","435","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004975","Cassiobury","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","29.6296","23.9919","34.8077","21.367","38.2798","<div class=""no-data"">-</div>","270","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004874","Corner Hall","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","29.5455","24.8688","36.9875","21.9504","40.8586","<div class=""no-data"">-</div>","220","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004905","Elstree & Aldenham","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","29.4118","23.3306","36.8608","20.1922","41.2508","<div class=""no-data"">-</div>","170","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004942","How Wood & Park Street","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","29.2683","24.1608","36.6788","21.1864","40.7048","<div class=""no-data"">-</div>","205","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004946","Martins Wood","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","29.1667","24.5547","36.0755","21.7683","39.7624","<div class=""no-data"">-</div>","240","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004985","Welwyn Garden City Central & Handside","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","28.9474","23.9331","36.8596","20.8867","41.0275","<div class=""no-data"">-</div>","190","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004910","Royston South, West & East","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","28.9474","24.9999","34.1454","22.7064","37.0407","<div class=""no-data"">-</div>","380","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004914","Letchworth East","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","28.8462","24.2987","35.2998","21.6269","38.824","<div class=""no-data"">-</div>","260","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004930","Jersey Farm & Sandridge","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","28.8136","24.346","34.6926","21.8093","37.9996","<div class=""no-data"">-</div>","295","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004922","Ickleford, Great Offley & Whitwell","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","28.7879","24.0192","33.699","21.6316","36.7932","<div class=""no-data"">-</div>","330","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004920","Hitchin Town & West","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","28.7671","24.6215","33.8973","22.3073","36.8436","<div class=""no-data"">-</div>","365","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004900","Radlett","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","28.5714","21.421","36.0671","18.1696","40.9197","<div class=""no-data"">-</div>","140","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004856","Markyate, Flamstead & Gaddesden","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","28.5714","22.1371","35.452","19.0901","39.8252","<div class=""no-data"">-</div>","175","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004995","Cuffley & Northaw","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","28.5714","22.8563","37.7903","19.4803","42.6584","<div class=""no-data"">-</div>","140","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004873","Boxmoor & Apsley","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","27.9412","24.1364","33.7389","21.7625","36.8046","<div class=""no-data"">-</div>","340","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004884","Bishop's Stortford Central","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","27.9412","23.9181","33.4536","21.5635","36.5024","<div class=""no-data"">-</div>","340","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004981","Welwyn & Hatfield Garden Village","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","27.7778","23.2972","34.0309","20.709","37.4966","<div class=""no-data"">-</div>","270","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004982","Knightsfield","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","27.5","21.6677","33.9076","18.84","37.9398","<div class=""no-data"">-</div>","200","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02007091","Chells North","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","27.5","21.7797","34.0683","18.9384","38.1123","<div class=""no-data"">-</div>","200","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004934","Clarence Park","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","27.2727","20.983","32.5555","18.3066","36.3873","<div class=""no-data"">-</div>","220","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004919","Hitchin Walsworth","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","26.7857","22.6011","33.008","20.0992","36.3849","<div class=""no-data"">-</div>","280","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004958","Croxley North & Sarratt","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","26.7857","21.5288","31.7786","19.0895","35.1352","<div class=""no-data"">-</div>","280","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004881","Bishop's Stortford North","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","26.6667","21.5257","32.9886","18.8503","36.7616","<div class=""no-data"">-</div>","225","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004858","Tring North","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","26.4706","20.6632","33.9461","17.6884","38.3802","<div class=""no-data"">-</div>","170","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004966","Moor Park & Batchworth","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","26.3158","16.7088","33.7168","13.4075","39.7247","<div class=""no-data"">-</div>","95","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004929","Redbourn","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","26.1905","19.844","31.5219","17.1921","35.4382","<div class=""no-data"">-</div>","210","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004886","Much Hadham & Hunsdon","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","25.7143","20.8395","33.869","17.9017","38.2076","<div class=""no-data"">-</div>","175","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004895","Hertford Heath & Stanstead St Margarets","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","25.5814","21.1629","32.9322","18.4428","36.8244","<div class=""no-data"">-</div>","215","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004923","Knebworth, Codicote & Kimpton","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","25.3968","21.2006","30.8131","18.8978","33.9599","<div class=""no-data"">-</div>","315","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004890","Ware West","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","25","20.7625","32.3571","18.0902","36.2055","<div class=""no-data"">-</div>","220","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004932","Townsend & New Greens","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","25","20.1294","29.8445","17.8366","33.0598","<div class=""no-data"">-</div>","300","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004935","St Albans Central","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","25","19.4081","31.2854","16.7385","35.2918","<div class=""no-data"">-</div>","200","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004892","Hertford West","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","25","19.4645","32.1417","16.6519","36.4272","<div class=""no-data"">-</div>","180","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004912","Baldock","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","25","21.0306","30.2589","18.8098","33.2774","<div class=""no-data"">-</div>","340","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004888","Sawbridgeworth","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","24.6154","20.9491","30.4035","18.6848","33.5028","<div class=""no-data"">-</div>","325","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004882","Bishop's Stortford East","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","24.5902","19.8577","29.4669","17.5935","32.6536","<div class=""no-data"">-</div>","305","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004908","Bushey Heath","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","24.5614","19.8526","29.7751","17.528","33.0725","<div class=""no-data"">-</div>","285","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004916","Letchworth South West","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","24.3902","18.1396","29.6677","15.586","33.6099","<div class=""no-data"">-</div>","205","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004909","Royston North & Central","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","24.2424","19.5412","32.7948","16.6257","37.278","<div class=""no-data"">-</div>","165","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02007090","Colney Heath & Highfield Park","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","23.913","19.1666","30.161","16.6653","33.8646","<div class=""no-data"">-</div>","230","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004876","Bovingdon & Chipperfield","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","23.913","19.1666","30.161","16.6653","33.8646","<div class=""no-data"">-</div>","230","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004893","Hertford Foxholes","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","23.6842","18.4694","30.4689","15.8198","34.5646","<div class=""no-data"">-</div>","190","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004961","Croxley Green","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","23.6842","20.2301","28.835","18.1555","31.6578","<div class=""no-data"">-</div>","380","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004877","Kings Langley","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","23.5294","18.0851","30.7324","15.3448","35.082","<div class=""no-data"">-</div>","170","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004867","Berkhamsted West","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","23.4043","19.3022","30.244","16.8054","33.9234","<div class=""no-data"">-</div>","235","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004885","Bishop's Stortford South","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","23.1884","19.1988","28.0708","17.0973","31.0165","<div class=""no-data"">-</div>","345","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004857","Tring West & Long Marston","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","23.0769","18.736","30.7185","16.0772","34.7947","<div class=""no-data"">-</div>","195","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004980","Woolmer Green, Oaklands & Digswell","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","22.5807","17.2746","30.4721","14.489","35.0703","<div class=""no-data"">-</div>","155","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004927","Wheathampstead","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","22.2222","18.2769","28.2378","15.9969","31.6059","<div class=""no-data"">-</div>","270","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004972","Tudor","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","21.9512","17.4402","28.8955","14.9304","32.8465","<div class=""no-data"">-</div>","205","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004891","Hertford Bengeo","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","21.7391","16.4333","26.9328","14.1298","30.5801","<div class=""no-data"">-</div>","230","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004869","Berkhamsted South","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","21.6216","15.9999","27.8027","13.5042","31.9644","<div class=""no-data"">-</div>","185","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004894","Hertford South","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","21.4286","17.4781","27.1716","15.2749","30.4736","<div class=""no-data"">-</div>","280","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004918","Hitchin Bearton","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","21.2766","15.6978","25.9303","13.4712","29.5139","<div class=""no-data"">-</div>","235","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004925","Harpenden East","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","20.8333","17.3682","25.7766","15.4071","28.6111","<div class=""no-data"">-</div>","360","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004887","Watton-at-Stone, Bramfield & Bayford","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","20.5882","16.3217","28.7146","13.7159","33.0776","<div class=""no-data"">-</div>","170","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004937","Verulam Park","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","20.5128","16.3481","27.8286","13.886","31.8484","<div class=""no-data"">-</div>","195","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004924","Harpenden North","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","20.2703","15.9508","24.0239","14.094","26.781","<div class=""no-data"">-</div>","370","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004861","Northchurch & Potten End","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","20","14.4889","28.5185","11.765","33.6424","<div class=""no-data"">-</div>","125","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004994","Brookmans Park","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","20","13.2424","25.6557","10.8267","30.2574","<div class=""no-data"">-</div>","150","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02007088","Ashwell, Weston & Barley","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","19.0476","14.8027","25.5285","12.5386","29.351","<div class=""no-data"">-</div>","210","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004933","Bernards Heath","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","18.6441","14.5627","23.4045","12.6171","26.509","<div class=""no-data"">-</div>","295","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004859","Tring East, Wigginton & Aldbury","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","18.1818","14.2634","26.3988","11.8181","30.8071","<div class=""no-data"">-</div>","165","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004936","Longacres","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","17.5","13.7933","21.1566","12.132","23.7202","<div class=""no-data"">-</div>","400","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004931","Marshalswick","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","17.0455","14.093","21.1779","12.4729","23.6236","<div class=""no-data"">-</div>","440","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004926","Harpenden Town","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","16.6667","12.4932","20.4091","10.7841","23.2462","<div class=""no-data"">-</div>","330","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004960","Chorleywood","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","16.2791","12.6308","22.6169","10.5944","26.2847","<div class=""no-data"">-</div>","215","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004921","Hitchin Highbury","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","15.9091","11.7763","21.5094","9.8252","25.134","<div class=""no-data"">-</div>","220","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004928","Harpenden Common","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","13.1579","10.0073","19.987","8.1393","23.8676","<div class=""no-data"">-</div>","190","","Cannot be calculated","Better","Better","20220000","","","3y"
"93108","Year 6 prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004864","Berkhamsted Town","Middle Super Output Area","Persons","10-11 yrs","","","2022/23 - 24/25","10.3448","7.347","17.74","5.6701","22.1483","<div class=""no-data"">-</div>","145","","Cannot be calculated","Better","Better","20220000","","","3y"
