"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004880","Bishop's Stortford West & Braughing","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.8889","15.0652","22.1937","13.4098","24.625","<div class=""no-data"">-</div>","450","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004907","Bushey Central","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.6441","14.5627","23.4045","12.6171","26.509","<div class=""no-data"">-</div>","295","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02007090","Colney Heath & Highfield Park","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.6047","13.2826","23.5376","11.1705","27.2702","<div class=""no-data"">-</div>","215","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004980","Woolmer Green, Oaklands & Digswell","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.5185","14.125","27.5351","11.5115","32.4524","<div class=""no-data"">-</div>","135","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004976","Central Watford","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.5185","14.8494","22.3811","13.1252","24.9717","<div class=""no-data"">-</div>","405","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004910","Royston South, West & East","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.4783","15.3296","22.4175","13.675","24.8256","<div class=""no-data"">-</div>","460","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004851","Rosedale","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.4211","14.4713","25.686","12.1494","29.7197","<div class=""no-data"">-</div>","190","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004929","Redbourn","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.4211","13.1686","24.0856","10.9658","28.0922","<div class=""no-data"">-</div>","190","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004987","Hall Grove","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.3333","13.9708","22.5977","12.0847","25.6459","<div class=""no-data"">-</div>","300","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004969","Stanborough","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.1818","13.5826","23.7065","11.4744","27.3674","<div class=""no-data"">-</div>","220","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004954","Roebuck","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18.1818","13.3755","22.3023","11.465","25.4986","<div class=""no-data"">-</div>","275","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004932","Townsend & New Greens","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","18","13.6774","23.146","11.6666","26.5409","<div class=""no-data"">-</div>","250","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004917","Letchworth South East","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.9487","13.5725","24.3783","11.3624","28.3115","<div class=""no-data"">-</div>","195","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004865","Gadebridge & Old Town","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.9487","13.7886","24.7406","11.5446","28.717","<div class=""no-data"">-</div>","195","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02007091","Chells North","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.9487","14.0173","24.9343","11.7656","28.8813","<div class=""no-data"">-</div>","195","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02007092","Welham Green","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.8571","12.219","24.6989","9.8707","29.423","<div class=""no-data"">-</div>","140","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004857","Tring West & Long Marston","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.7778","13.2156","23.1043","11.1623","26.6943","<div class=""no-data"">-</div>","225","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004964","Mill End, Heronsgate & Maple Cross","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.5","13.2946","23.9115","11.1282","27.7884","<div class=""no-data"">-</div>","200","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004971","Leggatts","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.4603","13.9515","22.3805","12.0995","25.3523","<div class=""no-data"">-</div>","315","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004966","Moor Park & Batchworth","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.3913","12.4887","26.7452","9.9013","32.1629","<div class=""no-data"">-</div>","115","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004990","Hatfield East","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.3913","13.3025","23.0955","11.2594","26.6416","<div class=""no-data"">-</div>","230","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004956","Abbots Langley","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.3077","13.8207","23.1227","11.83","26.4438","<div class=""no-data"">-</div>","260","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004885","Bishop's Stortford South","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.2414","13.2363","21.864","11.3803","24.9486","<div class=""no-data"">-</div>","290","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004884","Bishop's Stortford Central","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.2414","12.6284","21.1199","10.8207","24.1817","<div class=""no-data"">-</div>","290","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004864","Berkhamsted Town","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.2414","11.5455","23.7589","9.2838","28.4414","<div class=""no-data"">-</div>","145","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004941","London Colney","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.1875","13.9209","22.2444","12.088","25.1763","<div class=""no-data"">-</div>","320","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004896","Potters Bar Parkfield","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.1429","13.4181","24.9448","11.1129","29.1772","<div class=""no-data"">-</div>","175","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004965","Carpenders Park","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","17.0732","12.6027","22.9251","10.519","26.7321","<div class=""no-data"">-</div>","205","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004909","Royston North & Central","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.6667","11.7971","22.5556","9.7032","26.6057","<div class=""no-data"">-</div>","180","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004930","Jersey Farm & Sandridge","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.6667","13.1253","23.4472","11.012","27.2171","<div class=""no-data"">-</div>","210","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004920","Hitchin Town & West","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.6667","13.751","21.5798","12.0093","24.3258","<div class=""no-data"">-</div>","360","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004989","Hatfield North & West","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.6667","12.4548","20.3492","10.7507","23.1796","<div class=""no-data"">-</div>","330","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02007089","Great Ashby & Wymondley","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.6667","13.0721","22.0551","11.1662","25.2903","<div class=""no-data"">-</div>","270","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02007093","Datchworth, Walkern & Cottered","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.6667","12.5381","21.9871","10.5865","25.4424","<div class=""no-data"">-</div>","240","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004958","Croxley North & Sarratt","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.6667","13.1899","23.5553","11.0665","27.3384","<div class=""no-data"">-</div>","210","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004918","Hitchin Bearton","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.3934","12.9963","21.3855","11.1892","24.3872","<div class=""no-data"">-</div>","305","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004931","Marshalswick","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.3636","12.687","21.4395","10.8353","24.6035","<div class=""no-data"">-</div>","275","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004873","Boxmoor & Apsley","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.2162","12.8108","20.3159","11.1581","22.9744","<div class=""no-data"">-</div>","370","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004921","Hitchin Highbury","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16.0714","12.8175","21.532","10.9658","24.6734","<div class=""no-data"">-</div>","280","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004890","Ware West","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16","11.7222","20.775","9.8724","24.1209","<div class=""no-data"">-</div>","250","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004963","Oxhey Hall & Hayling","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16","12.0739","21.2175","10.1922","24.5776","<div class=""no-data"">-</div>","250","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004924","Harpenden North","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","16","11.9754","21.0537","10.1085","24.3934","<div class=""no-data"">-</div>","250","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004937","Verulam Park","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","15.7895","10.9601","21.2757","8.9816","25.2122","<div class=""no-data"">-</div>","190","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004952","Poplars","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","15.7895","12.0602","22.5808","9.9816","26.5105","<div class=""no-data"">-</div>","190","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004858","Tring North","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","15.625","11.1942","22.4774","9.0751","26.8035","<div class=""no-data"">-</div>","160","","Cannot be calculated","Similar","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004849","Goffs Oak","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","15.5556","12.1172","21.7503","10.161","25.309","<div class=""no-data"">-</div>","225","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004922","Ickleford, Great Offley & Whitwell","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","15.3846","11.5598","19.3161","9.9155","22.1363","<div class=""no-data"">-</div>","325","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004961","Croxley Green","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","15.2542","11.2633","19.3667","9.5788","22.3472","<div class=""no-data"">-</div>","295","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004936","Longacres","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","15.2174","10.8234","20.0309","9.0024","23.5064","<div class=""no-data"">-</div>","230","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004926","Harpenden Town","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","15.2174","10.6807","19.781","8.8831","23.2219","<div class=""no-data"">-</div>","230","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004869","Berkhamsted South","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","15.1515","9.8515","20.4933","7.9153","24.6815","<div class=""no-data"">-</div>","165","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004891","Hertford Bengeo","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","14.8936","11.0034","20.1742","9.1768","23.6204","<div class=""no-data"">-</div>","235","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004867","Berkhamsted West","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","14.6342","11.2235","21.1064","9.2852","24.8366","<div class=""no-data"">-</div>","205","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004935","St Albans Central","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","14.5455","10.5509","18.7996","8.8808","21.8869","<div class=""no-data"">-</div>","275","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004894","Hertford South","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","14.5455","10.512","18.7336","8.8479","21.8121","<div class=""no-data"">-</div>","275","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004900","Radlett","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","14.2857","9.3062","20.7549","7.327","25.3683","<div class=""no-data"">-</div>","140","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004972","Tudor","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","13.8889","9.6424","19.8047","7.7798","23.8032","<div class=""no-data"">-</div>","180","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004861","Northchurch & Potten End","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","13.7931","7.9426","18.6465","6.1735","23.1094","<div class=""no-data"">-</div>","145","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004876","Bovingdon & Chipperfield","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","13.6364","10.447","19.726","8.6396","23.2623","<div class=""no-data"">-</div>","220","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004881","Bishop's Stortford North","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","13.6364","10.5443","19.8996","8.7204","23.4606","<div class=""no-data"">-</div>","220","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004974","Nascot Wood","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","13.5593","10.0488","17.8202","8.4742","20.7379","<div class=""no-data"">-</div>","295","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004908","Bushey Heath","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","13.5593","10.6718","18.6241","9.0389","21.5779","<div class=""no-data"">-</div>","295","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004916","Letchworth South West","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","13.5135","8.8264","18.4813","7.0883","22.3413","<div class=""no-data"">-</div>","185","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004925","Harpenden East","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","13.3333","10.2019","17.9574","8.6218","20.8581","<div class=""no-data"">-</div>","300","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004928","Harpenden Common","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","11.6279","8.0393","16.6766","6.4815","20.1567","<div class=""no-data"">-</div>","215","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004882","Bishop's Stortford East","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","11.3636","8.5732","17.2672","6.9681","20.7163","<div class=""no-data"">-</div>","220","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004933","Bernards Heath","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","11.3636","7.8166","16.2368","6.3012","19.6407","<div class=""no-data"">-</div>","220","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004959","Rickmansworth North & Loudwater","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","11.1111","7.8843","22.1039","5.8164","28.2269","<div class=""no-data"">-</div>","90","","Cannot be calculated","Better","Similar","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004960","Chorleywood","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","10.7143","7.2639","18.0048","5.5642","22.5956","<div class=""no-data"">-</div>","140","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004934","Clarence Park","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","10.5263","8.0953","15.4737","6.687","18.3682","<div class=""no-data"">-</div>","285","","Cannot be calculated","Better","Better","20220000","","","3y"
"93106","Reception prevalence of overweight (including obesity), 3 years data combined","E10000015","Hertfordshire","E02004975","Cassiobury","Middle Super Output Area","Persons","4-5 yrs","","","2022/23 - 24/25","8.8889","5.7758","13.2162","4.5405","16.4063","<div class=""no-data"">-</div>","225","","Cannot be calculated","Better","Better","20220000","","","3y"
